filename,laneinfor
./detections/center_2021_02_28_13_01_57_818.jpg,"[ 1.          0.33975697  0.91568094 -0.04183875 -0.26896438  0.13535354
  0.3615921   0.686341    0.1905405 ]"
./detections/center_2021_02_28_13_00_45_009.jpg,"[ 1.          0.39301187  0.86486334 -0.0678604  -0.2773322   0.11182295
  0.43231696  0.82875234  0.31565878]"
./detections/left_2021_02_28_13_02_51_033.jpg,"[ 1.          0.36962128  0.9670597  -0.03249089 -0.23197475  0.15083486
  0.40357175  0.77464217  0.27735844]"
./detections/left_2021_02_28_13_00_48_745.jpg,"[ 1.          0.3776578   0.8032422  -0.06174345 -0.2770453   0.11105029
  0.43466944  0.9156328   0.31214878]"
./detections/left_2021_02_28_13_01_04_071.jpg,"[ 1.          0.3604718   0.9699602  -0.04601414 -0.25776246  0.13691838
  0.40335143  0.783616    0.26708212]"
./detections/right_2021_02_28_13_00_32_919.jpg,"[ 1.          0.39313823  0.8150002  -0.08036436 -0.27996212  0.11835886
  0.43365186  0.91873926  0.34490153]"
./detections/left_2021_02_28_13_02_34_799.jpg,"[ 1.          0.36647958  0.9870721  -0.04789729 -0.26841727  0.12699482
  0.37117746  0.74415445  0.2540038 ]"
./detections/center_2021_02_28_13_02_23_058.jpg,"[ 1.          0.3409903   0.9185832   0.00226979 -0.20579249  0.1751618
  0.25594816  0.570151    0.15176432]"
./detections/right_2021_02_28_13_01_01_495.jpg,"[ 1.          0.33806807  0.9903515  -0.01135182 -0.22077143  0.16115387
  0.3165201   0.661943    0.1900453 ]"
./detections/left_2021_02_28_13_00_46_878.jpg,"[ 1.          0.38248456  0.5942663  -0.06373937 -0.2876944   0.10993119
  0.4286381   1.7073743   0.5953757 ]"
./detections/center_2021_02_28_13_03_08_935.jpg,"[ 1.          0.38574022  0.93927723 -0.06548844 -0.25960028  0.12853955
  0.41805384  0.8406384   0.32996112]"
./detections/left_2021_02_28_13_02_13_317.jpg,"[ 1.          0.38345897  0.9303879  -0.05211489 -0.2808109   0.1358474
  0.3820351   0.7626086   0.28275698]"
./detections/center_2021_02_28_13_00_57_309.jpg,"[ 1.          0.35525218  0.90791255 -0.03743808 -0.27794775  0.13249977
  0.36673582  0.69764936  0.20411023]"
./detections/right_2021_02_28_13_01_43_314.jpg,"[ 1.          0.32846805  0.9793509  -0.02374158 -0.23220488  0.1720151
  0.30752426  0.7059086   0.19831493]"
./detections/right_2021_02_28_13_01_16_811.jpg,[0. 0. 0. 0. 0. 0. 0. 0. 0.]
./detections/center_2021_02_28_13_01_37_821.jpg,"[ 1.          0.3685948   0.92415166 -0.07944684 -0.28366777  0.11825974
  0.439943    0.852699    0.3103136 ]"
./detections/right_2021_02_28_13_01_53_647.jpg,"[ 1.          0.38329923  0.96398515 -0.04333856 -0.24062742  0.14059743
  0.37914932  0.7045263   0.27787364]"
./detections/center_2021_02_28_13_01_31_818.jpg,"[ 1.          0.37512422  0.92430264 -0.08120985 -0.29549965  0.10691575
  0.45892438  0.83694977  0.31070647]"
./detections/center_2021_02_28_13_03_13_446.jpg,"[ 1.          0.38054007  0.91548777 -0.05444877 -0.2890246   0.10515093
  0.42891836  0.6554173   0.24718514]"
./detections/right_2021_02_28_13_03_22_271.jpg,"[ 1.          0.3686532   0.94084924 -0.04439225 -0.21109714  0.1464166
  0.45570213  0.7838287   0.29027638]"
./detections/center_2021_02_28_13_02_05_240.jpg,"[ 1.          0.40489495  0.61949235 -0.05808471 -0.26548034  0.11762077
  0.40442288 -1.3489208  -0.43034908]"
./detections/center_2021_02_28_13_02_40_172.jpg,"[ 1.          0.37541115  0.8683782  -0.05720203 -0.28547382  0.10914686
  0.4197482   0.6611198   0.23430234]"
./detections/center_2021_02_28_13_02_31_850.jpg,"[ 1.          0.38778907  0.8412589  -0.06468989 -0.27212748  0.11003173
  0.3883875   0.7432071   0.28948376]"
./detections/center_2021_02_28_13_00_28_957.jpg,"[ 1.          0.3541447   0.9534007  -0.02689982 -0.25033018  0.16167967
  0.30558228  0.67854553  0.21301816]"
./detections/left_2021_02_28_13_02_04_092.jpg,"[ 1.          0.38373232  0.8667426  -0.07114955 -0.2607335   0.11922588
  0.40403435  0.8000023   0.3077647 ]"
./detections/right_2021_02_28_13_01_15_550.jpg,"[ 1.          0.36327684  0.5581016  -0.0410656  -0.2703597   0.1200254
  0.38706598  1.6050014   0.5251693 ]"
./detections/right_2021_02_28_13_01_45_521.jpg,"[ 1.          0.37698287  0.9787739  -0.05354863 -0.25944492  0.14280516
  0.37664756  0.7466763   0.28652364]"
./detections/left_2021_02_28_13_00_52_134.jpg,"[ 1.          0.36681107  0.8730214  -0.05842478 -0.24945354  0.13939211
  0.4584093   0.8669544   0.29834643]"
./detections/right_2021_02_28_13_02_50_468.jpg,"[ 1.          0.36478066  0.8489121  -0.0569367  -0.2806921   0.1301163
  0.37747833  0.8357758   0.25689808]"
./detections/center_2021_02_28_13_00_42_174.jpg,"[ 1.          0.3900538   0.86929625 -0.07353182 -0.29202878  0.10022668
  0.4189454   0.83119196  0.31872833]"
./detections/center_2021_02_28_13_02_43_418.jpg,"[ 1.          0.34760168  0.5960568  -0.01576792 -0.22615041  0.15703222
  0.29776835  1.6548797   0.5300179 ]"
./detections/left_2021_02_28_13_01_25_730.jpg,"[ 1.          0.3668354   0.94238716 -0.05318118 -0.25015086  0.1405495
  0.42658502  0.83284104  0.29038566]"
./detections/left_2021_02_28_13_00_42_339.jpg,"[ 1.          0.39301562  0.9086334  -0.06352074 -0.289605    0.12225275
  0.36773452  0.77725506  0.30620185]"
./detections/left_2021_02_28_13_02_20_786.jpg,"[ 1.          0.3416018   0.9667974   0.0074746  -0.18215396  0.19516446
  0.2132052   0.5769888   0.16065124]"
./detections/left_2021_02_28_13_02_05_460.jpg,"[ 1.          0.35702175  0.99432373 -0.03094385 -0.24055044  0.15481013
  0.33921686  0.7733178   0.25865307]"
./detections/center_2021_02_28_13_00_43_502.jpg,"[ 1.          0.39300835  0.8812671  -0.07359841 -0.2900102   0.1037835
  0.44874328  0.8465899   0.32224363]"
./detections/right_2021_02_28_13_00_46_809.jpg,"[ 1.          0.38969934  0.9106042  -0.06528096 -0.26591954  0.13087952
  0.39248145  0.8349139   0.33129486]"
./detections/right_2021_02_28_13_02_06_352.jpg,"[ 1.          0.4018783   0.91448385 -0.02157217 -0.21864417  0.12672873
  0.38244647  0.6346841   0.25020704]"
./detections/right_2021_02_28_13_00_54_658.jpg,"[ 1.          0.34815225  0.8961516  -0.03510098 -0.25715932  0.14717954
  0.30538043  0.7451578   0.17520525]"
./detections/right_2021_02_28_13_01_20_030.jpg,"[ 1.          0.3658443   0.8758054  -0.04649778 -0.26332554  0.12775345
  0.3897021   0.77781767  0.25557336]"
./detections/left_2021_02_28_13_01_07_760.jpg,"[ 1.          0.32509515  0.9870315  -0.0122574  -0.2228852   0.16187571
  0.2881291   0.6525703   0.16336551]"
./detections/right_2021_02_28_13_02_12_289.jpg,"[ 1.          0.371382    0.97002196 -0.06566724 -0.27273762  0.13719639
  0.41413462  0.8435915   0.3003246 ]"
./detections/left_2021_02_28_13_01_18_131.jpg,"[ 1.          0.35903776  0.96731967 -0.04727143 -0.25693473  0.14136481
  0.40303075  0.79454297  0.26761195]"
./detections/center_2021_02_28_13_02_48_095.jpg,[0. 0. 0. 0. 0. 0. 0. 0. 0.]
./detections/center_2021_02_28_13_01_17_898.jpg,"[ 1.          0.35957775  0.98803574 -0.00986741 -0.22609651  0.1624507
  0.27668506  0.55836254  0.18218085]"
./detections/right_2021_02_28_13_01_36_081.jpg,"[ 1.          0.32245824  0.91078645 -0.04991942 -0.27846992  0.1369559
  0.33061337  0.72747403  0.17532957]"
./detections/left_2021_02_28_13_03_03_414.jpg,"[ 1.          0.3686037   0.9381967  -0.06683645 -0.2944402   0.12002719
  0.437681    0.8002241   0.27606538]"
./detections/center_2021_02_28_13_02_43_658.jpg,"[ 1.          0.34585786  0.96075517 -0.01416314 -0.22016048  0.15621954
  0.29441896  0.70289725  0.20217302]"
./detections/right_2021_02_28_13_00_51_977.jpg,"[ 1.          0.3573758   0.58373874 -0.02142333 -0.23656923  0.15904038
  0.26829845  1.5696837   0.50554943]"
./detections/left_2021_02_28_13_03_23_844.jpg,"[ 1.          0.34023845  0.92074615 -0.07132288 -0.2616825   0.11647894
  0.4461589   0.7985403   0.27715012]"
./detections/left_2021_02_28_13_00_54_257.jpg,"[ 1.          0.3670776   0.97053474 -0.04607263 -0.25471246  0.13077931
  0.40373558  0.7910233   0.27690434]"
./detections/center_2021_02_28_13_01_33_677.jpg,"[ 1.          0.3913172   0.99997663 -0.03112528 -0.24662888  0.15510929
  0.3653701   0.72250575  0.28522122]"
./detections/left_2021_02_28_13_02_00_883.jpg,"[ 1.          0.3796755   0.9783243  -0.06009468 -0.281741    0.11529306
  0.3924379   0.70888     0.2715563 ]"
./detections/left_2021_02_28_13_02_22_036.jpg,"[ 1.          0.3691731   0.9706647  -0.00460186 -0.22609913  0.17553882
  0.25524896  0.6002066   0.19782412]"
./detections/center_2021_02_28_13_01_28_492.jpg,"[ 1.          0.36986208  0.9798721  -0.01302288 -0.24441913  0.13832095
  0.3249459   0.55317515  0.19774492]"
./detections/left_2021_02_28_13_00_13_317.jpg,"[ 1.          0.36473954  0.97459525  0.01223423 -0.17952932  0.17015794
  0.25315586  0.5166091   0.18117306]"
./detections/left_2021_02_28_13_00_19_280.jpg,"[ 1.          0.36645794  0.9563009   0.00740193 -0.19760889  0.14832221
  0.32426578  0.5049884   0.1839454 ]"
./detections/left_2021_02_28_13_00_45_693.jpg,"[ 1.          0.36980557  0.83720654 -0.0598814  -0.28423148  0.12918614
  0.34873307  0.74728984  0.260176  ]"
./detections/right_2021_02_28_13_01_22_842.jpg,"[ 1.          0.3820263   0.6223486  -0.06190402 -0.28423786  0.12294969
  0.41485706 -1.4719155  -0.47142553]"
./detections/left_2021_02_28_13_01_00_578.jpg,"[ 1.          0.3662551   0.94279975 -0.03302805 -0.23337021  0.14579901
  0.4194005   0.7731978   0.2703155 ]"
./detections/center_2021_02_28_13_02_09_952.jpg,"[ 1.          0.3845476   0.9587224  -0.05981775 -0.26416117  0.13016772
  0.41755497  0.7871876   0.28948686]"
./detections/left_2021_02_28_13_03_05_396.jpg,"[ 1.          0.3585789   0.5602054  -0.05066924 -0.24702854  0.1330068
  0.44319645  1.6920888   0.5571673 ]"
./detections/center_2021_02_28_13_03_20_678.jpg,"[ 1.          0.3444147   0.93551654 -0.06827052 -0.26952207  0.11966386
  0.46376967  0.80295426  0.2564306 ]"
./detections/center_2021_02_28_13_01_43_314.jpg,"[ 1.          0.31254163  0.99385446 -0.012077   -0.2078539   0.1909178
  0.22860527  0.60305995  0.13457143]"
./detections/center_2021_02_28_13_00_28_742.jpg,"[ 1.          0.36830574  0.87888634 -0.05179254 -0.27029762  0.13594745
  0.37771657  0.75104123  0.2534609 ]"
./detections/left_2021_02_28_13_02_07_019.jpg,"[ 1.          0.37789267  0.8835513  -0.08664514 -0.28450602  0.1076384
  0.45632005  0.8646074   0.32555237]"
./detections/left_2021_02_28_13_01_27_494.jpg,"[ 1.          0.37292504  0.90757066 -0.06632247 -0.28087497  0.11302772
  0.46093345  0.8177379   0.2961599 ]"
./detections/right_2021_02_28_13_01_15_709.jpg,[0. 0. 0. 0. 0. 0. 0. 0. 0.]
./detections/center_2021_02_28_13_01_45_267.jpg,"[ 1.          0.3596357   1.001538   -0.04399356 -0.25495192  0.13557498
  0.3757878   0.6785895   0.2398229 ]"
./detections/right_2021_02_28_13_01_11_164.jpg,[0. 0. 0. 0. 0. 0. 0. 0. 0.]
./detections/right_2021_02_28_13_02_24_916.jpg,"[ 1.          0.38343963  0.54634804 -0.04854552 -0.26380548  0.14562932
  0.34910318 -1.6885463  -0.5304753 ]"
./detections/left_2021_02_28_13_01_45_776.jpg,"[ 1.          0.3736775   0.9720172  -0.0604949  -0.2603311   0.12488768
  0.42811826  0.74535716  0.28001246]"
./detections/left_2021_02_28_13_02_44_216.jpg,"[ 1.          0.3628525   0.9516297  -0.0518325  -0.25977767  0.13148867
  0.409182    0.81239706  0.2748852 ]"
./detections/left_2021_02_28_13_00_44_429.jpg,"[ 1.          0.37739092  0.8461295  -0.06850382 -0.28727603  0.11999317
  0.3783762   0.8206713   0.29175755]"
./detections/center_2021_02_28_13_00_37_578.jpg,"[ 1.          0.38911492  0.8344317  -0.07092049 -0.26854938  0.11752769
  0.394622    0.8275668   0.3193408 ]"
./detections/right_2021_02_28_13_03_03_498.jpg,"[ 1.          0.37334353  0.9872944  -0.06097946 -0.2588385   0.13322134
  0.38887116  0.7488777   0.29037762]"
./detections/left_2021_02_28_13_01_00_205.jpg,"[ 1.          0.34799355  0.96865964 -0.01708706 -0.22485472  0.15414272
  0.3516482   0.71675307  0.2251369 ]"
./detections/center_2021_02_28_13_03_22_739.jpg,"[ 1.          0.35465902  0.884821   -0.07179271 -0.25902748  0.1233159
  0.45111102  0.82593924  0.27857372]"
./detections/center_2021_02_28_13_03_04_563.jpg,"[ 1.          0.38519     0.9184062  -0.06876557 -0.2716831   0.11796974
  0.43167245  0.8648836   0.33217558]"
./detections/center_2021_02_28_13_03_24_941.jpg,"[ 1.          0.3545621   0.8814463  -0.07227127 -0.259021    0.12226664
  0.4498281   0.83676565  0.2797792 ]"
./detections/center_2021_02_28_13_00_18_627.jpg,"[ 1.          0.37727857  0.95716244 -0.01510019 -0.216631    0.14656328
  0.37543574  0.68403643  0.2470142 ]"
./detections/left_2021_02_28_13_01_28_774.jpg,"[ 1.          0.37139934  0.90675604 -0.05785412 -0.25646588  0.12645644
  0.46604514  0.83928543  0.30015412]"
./detections/right_2021_02_28_13_03_21_407.jpg,"[ 1.          0.3443929   0.904162   -0.04494115 -0.21264832  0.1487863
  0.46569794  0.77676564  0.2598004 ]"
./detections/right_2021_02_28_13_01_35_673.jpg,"[ 1.          0.3129147   0.9338402  -0.0503068  -0.27555034  0.13407941
  0.37063965  0.7230255   0.17733347]"
./detections/left_2021_02_28_13_01_56_944.jpg,"[ 1.          0.36355734  0.99967885 -0.04686838 -0.27594218  0.13522933
  0.39394346  0.7149772   0.24174675]"
./detections/left_2021_02_28_13_03_12_228.jpg,"[ 1.          0.35742703  0.9759752  -0.03888619 -0.2516174   0.14461894
  0.37408316  0.7657538   0.25174573]"
./detections/right_2021_02_28_13_00_35_044.jpg,"[ 1.          0.381725    0.9596674  -0.07167068 -0.28260574  0.12521845
  0.39326084  0.81983566  0.3244426 ]"
./detections/left_2021_02_28_13_01_54_263.jpg,"[ 1.          0.31646788  0.99350184 -0.02055038 -0.24296752  0.16199908
  0.29476768  0.6033744   0.1445472 ]"
./detections/left_2021_02_28_13_01_53_783.jpg,"[ 1.          0.37582403  0.99009603 -0.05038345 -0.25205818  0.1280714
  0.42077202  0.6920204   0.26005793]"
./detections/right_2021_02_28_13_02_04_889.jpg,"[ 1.          0.37760514  0.91256934 -0.06768963 -0.2730205   0.12744951
  0.4152644   0.83863604  0.30461004]"
./detections/center_2021_02_28_13_01_45_776.jpg,"[ 1.          0.35574865  0.9697363  -0.06354204 -0.2738634   0.12402278
  0.41109484  0.79541856  0.27325967]"
./detections/right_2021_02_28_13_01_29_505.jpg,"[ 1.          0.3494255   0.55536205 -0.07317518 -0.2806707   0.12147529
  0.462261    1.6787474   0.54246056]"
./detections/left_2021_02_28_13_00_27_479.jpg,"[ 1.          0.3661374   0.96050006 -0.03494181 -0.27210817  0.15705238
  0.31048647  0.60202694  0.20140338]"
./detections/center_2021_02_28_13_02_20_937.jpg,"[ 1.          0.3676707   0.8429164  -0.04365707 -0.27609667  0.12919965
  0.39281723  0.74664646  0.23646677]"
./detections/right_2021_02_28_13_02_50_550.jpg,"[ 1.          0.38545018  0.5507688  -0.05444732 -0.27431786  0.13465676
  0.3680984  -1.3710896  -0.38048884]"
./detections/right_2021_02_28_13_02_06_121.jpg,"[ 1.          0.36667788  0.89068633 -0.00873337 -0.19162236  0.15026051
  0.37748644  0.5884426   0.22866513]"
./detections/left_2021_02_28_13_01_00_654.jpg,"[ 1.          0.37171626  0.8940982  -0.03701974 -0.23033324  0.14559695
  0.42895845  0.79549104  0.27891025]"
./detections/right_2021_02_28_13_01_03_040.jpg,"[ 1.          0.33801568  0.59977776 -0.03004793 -0.2593852   0.1544027
  0.28182063  1.4697908   0.44318986]"
./detections/right_2021_02_28_13_03_20_516.jpg,"[ 1.          0.35747272  0.8295724  -0.03648245 -0.22667749  0.15632088
  0.45112258  0.7447719   0.23639423]"
./detections/center_2021_02_28_13_00_37_208.jpg,"[ 1.          0.38173878  0.8847472  -0.06645316 -0.2741759   0.11654267
  0.38093525  0.75056946  0.29266953]"
./detections/center_2021_02_28_13_01_20_030.jpg,"[ 1.          0.35300413  0.99175626 -0.00656478 -0.2175794   0.17122716
  0.2533937   0.56105113  0.16935246]"
./detections/left_2021_02_28_13_00_11_906.jpg,"[ 1.          0.3771692   0.9498764   0.00932389 -0.20082703  0.16308728
  0.26993105  0.4459741   0.17227185]"
./detections/right_2021_02_28_13_00_32_037.jpg,"[ 1.          0.36174846  0.96415335 -0.03059332 -0.24121274  0.17210244
  0.27127647  0.7262928   0.2332837 ]"
./detections/center_2021_02_28_13_00_10_388.jpg,"[ 1.          0.34622633  0.9118699  -0.01784475 -0.23886283  0.13474196
  0.38712332  0.58965206  0.1842579 ]"
./detections/right_2021_02_28_13_02_32_654.jpg,"[ 1.          0.38873816  0.91636246 -0.0692996  -0.2677232   0.12781201
  0.38341558  0.8084371   0.3231813 ]"
./detections/right_2021_02_28_13_03_15_569.jpg,"[ 1.          0.37645936  0.9520636  -0.04918326 -0.26648754  0.14336227
  0.3688992   0.7801653   0.27596658]"
./detections/left_2021_02_28_13_01_56_725.jpg,"[ 1.          0.3735295   0.9946734  -0.04599945 -0.28031987  0.13740647
  0.39071438  0.6780094   0.24051252]"
./detections/left_2021_02_28_13_01_13_557.jpg,"[ 1.          0.3391087   0.9573213  -0.01329374 -0.22441599  0.15572436
  0.31261742  0.6532412   0.17755574]"
./detections/left_2021_02_28_13_01_17_667.jpg,"[ 1.          0.37645477  0.9803049  -0.0392018  -0.24814434  0.14587444
  0.39301676  0.75902814  0.2777204 ]"
./detections/right_2021_02_28_13_00_25_484.jpg,"[ 1.          0.37111688  0.9907714  -0.03699398 -0.25405806  0.15076621
  0.3082674   0.57352895  0.22316414]"
./detections/left_2021_02_28_13_02_48_576.jpg,"[ 1.          0.3337391   0.95131683 -0.01658115 -0.22652318  0.1555137
  0.34534368  0.7166719   0.20328405]"
./detections/left_2021_02_28_13_01_18_820.jpg,"[ 1.          0.3520766   0.97345746 -0.02773741 -0.24207324  0.14672537
  0.34730595  0.7166131   0.22651926]"
./detections/right_2021_02_28_13_02_36_834.jpg,"[ 1.          0.39150217  0.83830357 -0.07489518 -0.2862646   0.11457869
  0.41703573  0.88964206  0.33435518]"
./detections/left_2021_02_28_13_00_19_359.jpg,"[ 1.          0.36983317  0.96335167  0.01269932 -0.19201775  0.14918773
  0.32184535  0.49142444  0.17937534]"
./detections/left_2021_02_28_13_00_38_611.jpg,"[ 1.          0.359873    0.8854423  -0.06772839 -0.27240193  0.12614691
  0.35213146  0.80675423  0.273783  ]"
./detections/left_2021_02_28_13_03_16_536.jpg,"[ 1.          0.354205    0.918943   -0.05585422 -0.26458904  0.12883058
  0.45102695  0.8134153   0.26611015]"
./detections/right_2021_02_28_13_02_31_925.jpg,"[ 1.          0.3741563   0.86980325 -0.07715749 -0.28424203  0.12191448
  0.43008357  0.883936    0.31017232]"
./detections/center_2021_02_28_13_02_58_664.jpg,"[ 1.          0.3574946   0.9842091  -0.00919096 -0.22627075  0.15513793
  0.28866023  0.5659385   0.17691383]"
./detections/left_2021_02_28_13_02_52_118.jpg,"[ 1.          0.36326906  0.89949745 -0.0590681  -0.24155295  0.14202711
  0.45591486  0.8725117   0.30109516]"
./detections/left_2021_02_28_13_02_56_019.jpg,"[ 1.          0.374184    0.8831753  -0.05149861 -0.23707649  0.14601095
  0.45787492  0.85145766  0.3014813 ]"
./detections/right_2021_02_28_13_03_08_117.jpg,"[ 1.          0.36367798  0.98453885 -0.05740336 -0.26324105  0.13963436
  0.36222285  0.74521285  0.27368808]"
./detections/right_2021_02_28_13_01_18_358.jpg,"[ 1.          0.349246    0.9396878  -0.02245376 -0.24299218  0.18060969
  0.2568776   0.63557804  0.17535762]"
./detections/right_2021_02_28_13_03_06_426.jpg,"[ 1.          0.35649747  0.9739064  -0.06034036 -0.26635438  0.1364157
  0.38637906  0.77926517  0.27722576]"
./detections/right_2021_02_28_13_01_36_852.jpg,"[ 1.          0.3590025   0.92448074 -0.06636715 -0.29629454  0.12492344
  0.39724624  0.81788105  0.27294996]"
./detections/center_2021_02_28_13_00_55_627.jpg,"[ 1.          0.33275086  0.9589085  -0.02792127 -0.24953467  0.14947198
  0.2833662   0.63822836  0.16669998]"
./detections/left_2021_02_28_13_01_44_527.jpg,"[ 1.          0.32389957  0.98211426 -0.02745519 -0.23936895  0.15361027
  0.32657713  0.66971445  0.17360362]"
./detections/right_2021_02_28_13_01_23_162.jpg,"[ 1.          0.35552233  0.575362   -0.04163999 -0.26484916  0.14312813
  0.3601463   1.5468035   0.49680963]"
./detections/center_2021_02_28_13_03_12_602.jpg,"[ 1.          0.35436064  1.0081607  -0.01245417 -0.22235514  0.16906925
  0.25072366  0.6023237   0.19080794]"
./detections/right_2021_02_28_13_01_36_509.jpg,"[ 1.          0.3582582   0.86626667 -0.06217382 -0.29460037  0.13220786
  0.345876    0.7966578   0.25772655]"
./detections/right_2021_02_28_13_00_56_587.jpg,"[ 1.          0.38428128  0.89612705 -0.07027815 -0.27486983  0.12461813
  0.4071376   0.857541    0.32723916]"
./detections/left_2021_02_28_13_03_12_366.jpg,"[ 1.          0.35522646  0.987162   -0.03835452 -0.24808118  0.14403354
  0.3772763   0.7671796   0.24998531]"
./detections/center_2021_02_28_13_02_07_598.jpg,"[ 1.          0.36347362  0.89027864 -0.05533025 -0.26882413  0.14047979
  0.30032516  0.71315855  0.24076512]"
./detections/left_2021_02_28_13_01_37_642.jpg,"[ 1.          0.35339046  0.9903235  -0.03014441 -0.25399962  0.1815311
  0.2564792   0.69432795  0.21507393]"
./detections/left_2021_02_28_13_00_07_409.jpg,"[ 1.          0.36168802  0.8745293  -0.03344389 -0.23545194  0.14337951
  0.40763918  0.80905545  0.2729293 ]"
./detections/center_2021_02_28_13_01_33_515.jpg,"[ 1.          0.37512356  1.0055019  -0.02874503 -0.23962596  0.16312096
  0.36944678  0.76497     0.2769385 ]"
./detections/left_2021_02_28_13_03_06_644.jpg,"[ 1.          0.3453961   0.93472844 -0.02091044 -0.24519277  0.16979118
  0.2821114   0.6356303   0.18168813]"
./detections/right_2021_02_28_13_02_05_098.jpg,"[ 1.          0.40034765  0.83843607 -0.0724839  -0.27031606  0.11890937
  0.42895007  0.8847936   0.33688104]"
./detections/right_2021_02_28_13_01_10_025.jpg,[0. 0. 0. 0. 0. 0. 0. 0. 0.]
./detections/right_2021_02_28_13_00_31_708.jpg,"[ 1.          0.36074752  0.9268034  -0.02585201 -0.2413697   0.16853748
  0.2843895   0.70278746  0.22115293]"
./detections/left_2021_02_28_13_00_24_879.jpg,"[ 1.          0.38358045  0.9761024  -0.05494465 -0.27099243  0.13284767
  0.3934199   0.77264005  0.29035196]"
./detections/right_2021_02_28_13_03_00_058.jpg,"[ 1.          0.35329944  0.894378   -0.05769223 -0.27183056  0.12429706
  0.40591696  0.79647094  0.24790737]"
./detections/right_2021_02_28_13_02_26_530.jpg,"[ 1.          0.37929472  0.8523621  -0.06558423 -0.2632854   0.1342477
  0.42609864  0.89102226  0.30236524]"
./detections/center_2021_02_28_13_01_25_594.jpg,"[ 1.          0.36776716  1.0060631  -0.03420695 -0.25092453  0.14564498
  0.34777242  0.70970696  0.25117478]"
./detections/right_2021_02_28_13_02_37_975.jpg,"[ 1.          0.39092082  0.96689445 -0.06470299 -0.26055777  0.13781844
  0.37851503  0.77337456  0.3206763 ]"
./detections/left_2021_02_28_13_01_50_187.jpg,"[ 1.          0.35926706  0.9765679  -0.04387234 -0.2454479   0.13699578
  0.4048255   0.7221671   0.2505745 ]"
./detections/center_2021_02_28_13_03_10_491.jpg,"[ 1.          0.3774472   0.9172464  -0.03901469 -0.26010966  0.1335849
  0.4023668   0.7156912   0.26030764]"
./detections/left_2021_02_28_13_00_31_189.jpg,"[ 1.          0.39728504  0.98581713 -0.04799825 -0.2600166   0.14412554
  0.41204518  0.7836693   0.31047523]"
./detections/left_2021_02_28_13_01_45_689.jpg,"[ 1.          0.36862892  0.96660763 -0.06474233 -0.25888735  0.12658091
  0.4280113   0.7377582   0.27791822]"
./detections/right_2021_02_28_13_01_27_561.jpg,"[ 1.          0.37339666  0.8365353  -0.05791609 -0.2861727   0.11616077
  0.39268234  0.82993704  0.27141228]"
./detections/center_2021_02_28_13_01_53_246.jpg,"[ 1.          0.35390523  0.98327225 -0.05544469 -0.26267064  0.12537369
  0.41209137  0.75998634  0.2638153 ]"
./detections/left_2021_02_28_13_01_30_907.jpg,"[ 1.          0.3537025   0.88812816 -0.06494661 -0.28967214  0.12047233
  0.41997263  0.8241147   0.25473934]"
./detections/left_2021_02_28_13_01_14_742.jpg,"[ 1.          0.35661846  0.97419924 -0.03613544 -0.24402258  0.14440425
  0.38546035  0.75271744  0.24274707]"
./detections/left_2021_02_28_13_01_01_881.jpg,"[ 1.          0.3685472   0.853867   -0.05985543 -0.24267228  0.14127927
  0.47252917  0.889581    0.30953446]"
./detections/right_2021_02_28_13_02_37_395.jpg,"[ 1.          0.39208913  0.9221637  -0.07591967 -0.26861903  0.127184
  0.4417077   0.90759975  0.3600526 ]"
./detections/center_2021_02_28_13_02_22_379.jpg,"[ 1.          0.36497936  0.842984   -0.06125657 -0.2662487   0.12626198
  0.45857412  0.85455954  0.27333617]"
./detections/center_2021_02_28_13_02_03_642.jpg,"[ 1.          0.3785358   0.8901514  -0.08352615 -0.27574846  0.11304206
  0.4415766   0.8709658   0.3256894 ]"
./detections/center_2021_02_28_13_03_00_719.jpg,[0. 0. 0. 0. 0. 0. 0. 0. 0.]
./detections/left_2021_02_28_13_00_39_359.jpg,"[ 1.          0.39151418  0.8313088  -0.0816465  -0.29918042  0.10225426
  0.42046705  0.8622593   0.34386852]"
./detections/right_2021_02_28_13_02_16_889.jpg,"[ 1.          0.33553314  0.9866455  -0.03894298 -0.2664667   0.15245342
  0.3656892   0.7205407   0.21249692]"
./detections/left_2021_02_28_13_00_44_869.jpg,"[ 1.          0.37600005  0.88256496 -0.05814707 -0.28213337  0.13502066
  0.33642834  0.7625373   0.279651  ]"
./detections/left_2021_02_28_13_02_15_209.jpg,"[ 1.          0.3712713   0.9323231  -0.05732188 -0.27050075  0.12985115
  0.42994007  0.8153642   0.28776023]"
./detections/right_2021_02_28_13_01_11_970.jpg,[0. 0. 0. 0. 0. 0. 0. 0. 0.]
./detections/left_2021_02_28_13_01_58_786.jpg,"[ 1.          0.36942932  0.9693681  -0.05118774 -0.2671725   0.12727305
  0.4188112   0.76009816  0.26722148]"
./detections/center_2021_02_28_13_00_45_214.jpg,"[ 1.          0.38965303  0.82861894 -0.07780366 -0.27828127  0.11402364
  0.4611669   0.8981672   0.32776144]"
./detections/center_2021_02_28_13_02_23_322.jpg,"[ 1.          0.33957443  0.9677471   0.00292577 -0.20288748  0.1810691
  0.23408183  0.54130507  0.14394285]"
./detections/right_2021_02_28_13_00_22_792.jpg,"[ 1.          0.36626506  1.0053813  -0.01841041 -0.2323399   0.17166716
  0.30624956  0.73033404  0.24640623]"
